id,resp_a_reward,resp_b_reward,winner
81700778,-0.88671875,-0.8515625,2
81731578,-0.78125,0.404296875,1
81954652,0.8671875,-1.0546875,0
82241435,1.6015625,-0.2060546875,0
82324757,0.5625,-1.1484375,0
82344731,-0.3046875,0.33203125,1
82487187,-1.2421875,-0.51171875,1
82511181,-1.4453125,0.58984375,1
82659450,0.259765625,0.24609375,0
82742882,-0.71484375,-0.70703125,2
82826838,0.80078125,0.5546875,0
82849718,0.98046875,-0.9375,0
82880589,-0.70703125,-0.75,2
82908392,1.984375,1.203125,0
83046909,-0.69921875,-0.82421875,2
83055200,-0.80859375,-0.765625,2
83160691,1.7265625,2.265625,1
83377839,-0.5546875,-0.3984375,1
83379819,-0.99609375,-0.92578125,2
83407252,0.19140625,-0.53125,0
83451493,-1.15625,2.09375,1
83509981,-0.240234375,1.109375,1
83620275,0.259765625,-1.3125,0
83732566,-1.171875,0.98046875,1
83928327,-0.91015625,-1.46875,0
84031958,-0.04052734375,-0.004241943359375,2
84096412,-0.89453125,-0.59765625,0
84127059,0.8671875,0.298828125,0
84178907,0.73046875,-0.80859375,0
84377416,-1.1484375,-0.96875,1
84389393,2.328125,0.014892578125,0
84452556,-0.341796875,-0.3984375,2
84475574,-1.1796875,-1.28125,0
84483673,-1.0546875,0.06591796875,1
84569956,-0.21875,-0.283203125,2
84617438,-1.6484375,-1.1640625,1
84652878,-1.1171875,0.7578125,1
84759783,0.90234375,1.8671875,1
84760327,1.984375,-1.046875,0
84762535,-0.69921875,-0.138671875,2
84798842,-0.7578125,1.28125,1
85115442,0.263671875,0.006378173828125,2
85170785,1.2578125,-1.3125,0
85273352,0.859375,-1.0703125,0
85279513,0.04052734375,0.046875,2
85305874,2.21875,-0.80078125,0
85318392,-0.6796875,0.3359375,1
85516503,-0.69921875,-0.5,1
85565223,-0.70703125,-0.70703125,1
85676838,-0.1552734375,0.55859375,1
85722057,-0.6640625,-0.69921875,2
85758625,-0.859375,-1.0390625,2
86015370,-0.54296875,-1.46875,0
86063424,-0.59765625,-1.59375,0
86226617,-1.1015625,-0.1640625,1
86275592,-0.91796875,0.0234375,1
86326684,-0.81640625,-0.82421875,2
86393019,-0.2490234375,-0.1982421875,1
86419007,-1.421875,-1.4375,2
86445267,2.359375,0.45703125,0
86491823,-0.1640625,-0.171875,2
86511480,0.1318359375,-1.125,2
86573522,1.0625,1.1953125,0
86630949,-1.3125,-1.3125,1
86721623,-0.51171875,-0.8671875,0
86858696,0.0021209716796875,-1.9453125,0
86870228,-1.65625,-1.7109375,2
86935812,1.1640625,-0.2451171875,0
87092462,-0.78125,-0.81640625,2
87097337,1.421875,-1.4375,0
87127901,-1.640625,-1.7578125,2
87142305,2.0625,-0.60546875,0
87213079,-0.341796875,-0.453125,1
87253114,-0.515625,-0.54296875,0
87284463,0.1640625,0.91015625,1
87473131,-0.65625,-0.578125,1
87490807,0.328125,-0.84375,0
87533124,1.21875,2.453125,1
87562146,-0.73046875,-0.72265625,2
87637025,-0.033935546875,1.8125,1
87680801,-0.0106201171875,-0.53125,0
87763287,0.048828125,-0.80859375,0
87907321,-0.8515625,-0.81640625,2
88139056,0.234375,0.71484375,1
88189114,-0.44921875,-0.470703125,2
88263458,-0.11279296875,1.453125,1
88282498,0.625,-1.078125,0
88362449,-1.0078125,-0.9453125,2
88506917,1.9609375,0.06396484375,0
88518623,-1.1796875,-1.125,1
88580515,-1.171875,-1.34375,0
88633480,-0.7421875,-0.78125,2
88675730,-0.84375,-1.109375,0
88696366,0.65625,-1.59375,0
88730793,-0.88671875,-0.91796875,0
88787348,-0.80859375,-0.80859375,1
88870528,-0.388671875,-1.671875,0
88927863,-0.84375,-0.171875,1
88943976,1.34375,-0.671875,0
88975668,-0.65625,-1.234375,0
88992408,0.8359375,-0.79296875,0
89036775,2.609375,1.1328125,0
89112337,-1.21875,0.52734375,1
89253632,0.447265625,-1.140625,0
89370857,-0.82421875,-0.84375,2
89473131,-0.423828125,-0.62109375,0
89547592,-1.03125,-0.92578125,2
89555505,-0.62109375,-0.54296875,2
89619745,-0.7734375,0.33984375,0
89633373,-0.9609375,1.671875,1
