id,resp_a_reward,resp_b_reward,winner
3933953474,-0.6484375,0.004241943359375,1
3933963514,-0.89453125,-0.89453125,1
3933994000,-0.30078125,0.57421875,1
3934157145,1.375,-1.015625,0
3934163583,-0.061767578125,-0.0255126953125,2
3934186342,-0.8515625,-1.0546875,1
3934210024,2.015625,-0.5703125,0
3934394978,-0.7578125,-0.70703125,2
3934728931,-0.82421875,-0.54296875,2
3934794677,-0.81640625,-0.81640625,2
3934824050,-0.671875,-0.8515625,1
3934923287,0.09765625,-0.84375,0
3934954953,0.58984375,-0.65625,0
3934965551,-1.46875,1.5625,1
3934994485,0.255859375,0.5625,1
3935028789,-1.1015625,0.11083984375,1
3935181217,-0.8515625,-0.8515625,2
3935224870,-0.79296875,-0.373046875,1
3935331827,-0.6796875,-0.6640625,2
3935537176,-0.5546875,-1.0859375,0
3935574033,-0.859375,-0.859375,2
3935605804,-0.82421875,-0.84375,0
3935677669,0.2265625,0.006378173828125,2
3935922013,-0.515625,-0.5,2
3936048196,-0.82421875,-0.92578125,2
3936073824,-0.9609375,-0.431640625,1
3936099447,-1.265625,-1.2734375,2
3936102724,0.10009765625,0.169921875,2
3936146099,1.5859375,1.5,0
3936148660,-0.30859375,0.006378173828125,1
3936202165,2.171875,0.80859375,0
3936285272,0.1796875,0.185546875,0
3936290381,0.330078125,-0.30859375,0
3936341455,-0.25390625,1.5078125,1
3936360763,-1.3359375,0.4453125,1
3936569242,-1.3671875,0.330078125,2
3936679495,1.96875,2.65625,2
3936869631,-0.53125,-0.80078125,0
3936903589,1.234375,-0.51953125,0
3937016305,-0.72265625,-0.82421875,0
3937071168,1.234375,-0.96875,0
3937128804,-0.0021209716796875,-0.8671875,0
3937156071,0.8046875,-0.0021209716796875,0
3937172501,-0.859375,-0.859375,2
3937184393,-1.40625,2.265625,1
3937288260,0.84375,-0.81640625,0
3937444586,2.265625,-0.65625,0
3937516019,0.515625,1.4453125,1
3937532425,-0.5859375,-0.84375,0
3937535800,-1.8671875,0.703125,1
3937614787,-0.6484375,-0.578125,2
3937659669,-1.03125,-0.9609375,1
3937668363,-1.0546875,0.458984375,1
3937692421,-0.1806640625,-0.6484375,0
3937885046,-1.453125,-1.0546875,1
3938075538,-0.49609375,1.9375,1
3938100016,-0.82421875,-0.82421875,2
3938299948,-0.4609375,-0.45703125,1
3938360185,0.1552734375,-0.61328125,0
3938391037,-0.359375,-0.80078125,0
3938548511,0.91015625,-0.2578125,0
3938666375,-0.6875,0.88671875,1
3938791968,-0.7578125,-0.75,2
3938873653,0.359375,0.4609375,2
3938967638,1.5078125,0.146484375,0
3939156539,-0.53515625,-0.80078125,0
3939207133,-1.7421875,-0.89453125,1
3939214100,-0.138671875,-1.21875,2
3939218549,0.07861328125,-1.1328125,0
3939415568,-0.06787109375,-0.1767578125,2
3939445067,0.515625,-0.1298828125,2
3939446131,-0.240234375,-0.5859375,0
3939606262,-1.59375,-2.078125,0
3939618704,-0.51953125,-0.3515625,2
3939725496,0.1494140625,-1.28125,0
3940006822,-0.60546875,-1.0390625,1
3940122589,-0.453125,1.4921875,1
3940277204,-0.3203125,-0.333984375,2
3940287339,1.8046875,1.03125,0
3940315190,-0.3671875,-0.953125,0
3940431352,-0.419921875,0.44921875,1
3940436765,-0.73046875,-1.109375,2
3940444227,-1.6796875,1.7109375,1
3940448962,1.6015625,-0.80859375,0
3940568534,-0.82421875,-0.81640625,2
3940570556,0.021240234375,-0.65625,0
3940706776,0.859375,-0.051025390625,0
3940812560,-1.359375,-0.80859375,1
3940887904,2.9375,-0.26953125,0
3940973453,2.5625,2.0,1
3941069646,-1.234375,-1.1796875,2
3941077781,-0.7421875,-0.92578125,0
3941111497,-0.671875,-0.51171875,1
3941241582,-1.109375,-0.91015625,1
3941275832,0.9375,1.7109375,1
3941302790,2.484375,0.251953125,0
3941328920,0.21484375,-0.427734375,0
3941339810,-1.046875,-0.5546875,2
3941392243,0.63671875,-0.35546875,0
3941434755,1.53125,2.0625,1
3941460572,-0.283203125,-0.30859375,0
3941524827,-0.69921875,-0.75,2
3941526233,-0.60546875,-0.8515625,2
3941585236,-0.40234375,1.15625,1
3941589188,1.5078125,0.453125,0
3941621870,-0.4609375,0.458984375,1
3941799206,-0.89453125,-0.875,2
3941932244,0.2158203125,0.0021209716796875,2
3941938532,-0.99609375,-0.79296875,1
3942012842,-0.5546875,-0.5859375,0
3942155974,-0.73046875,-0.91796875,0
3942266226,-1.7109375,-1.6796875,1
3942483861,-0.79296875,-0.79296875,0
3942509615,0.50390625,-1.3125,0
3942607831,-0.326171875,-1.0859375,0
3942613184,0.7578125,0.80859375,0
3942667494,-0.71484375,-0.765625,0
3942710055,-1.6875,-1.6953125,2
3942818200,-1.4140625,-1.640625,2
3942818392,-0.90234375,0.271484375,1
3942840482,-0.98046875,-0.9453125,2
3942893461,1.7265625,-0.62890625,0
3942925071,-0.30078125,-0.8359375,0
3942939861,2.03125,-0.70703125,0
3942974796,-0.26171875,2.171875,1
3942983338,-0.142578125,-0.1982421875,2
3943042243,-0.80859375,-0.79296875,2
3943120934,-0.89453125,0.306640625,1
3943182421,-0.7734375,-0.765625,0
3943195465,-0.71484375,-0.78125,0
3943209847,0.265625,-0.25390625,2
3943365149,-0.63671875,-0.5625,2
3943638651,-1.21875,1.046875,1
3943716101,0.0021209716796875,-0.4453125,0
3943725911,-0.7734375,-0.8515625,2
3943789733,-0.65625,-0.71484375,2
3943924044,-1.453125,0.92578125,1
3944116833,2.8125,0.8359375,0
3944154373,-0.7734375,-0.82421875,2
3944379207,-0.79296875,-0.80859375,2
3944443012,-0.40625,1.234375,1
3944832712,1.328125,-1.2734375,0
3944852622,-0.62109375,-0.6484375,2
3944914832,-0.8359375,-1.703125,0
3944975013,-0.423828125,-0.453125,0
3945001397,-0.5546875,0.337890625,1
3945052668,-0.21484375,-0.427734375,0
3945147487,-0.9453125,-0.9453125,2
3945176907,2.359375,0.47265625,0
3945398117,-1.265625,-1.0625,1
3945500605,-0.21484375,-0.9609375,0
3945589823,-0.7578125,-0.75,2
3945638220,-1.234375,-1.03125,0
3945651245,-0.3984375,1.3515625,1
3945696629,-1.1171875,-0.2490234375,1
3946037068,-0.765625,-0.80859375,2
3946081350,0.146484375,0.06787109375,0
3946245278,-0.84375,-0.8515625,2
3946319490,0.5625,-0.9453125,0
3946481149,-1.4296875,0.361328125,1
3946519123,1.828125,-0.6875,0
3946672326,-0.765625,-0.578125,1
3946830896,-0.80859375,-0.79296875,1
3946843605,-1.078125,-0.4921875,1
3946896001,0.0021209716796875,0.177734375,1
3947195225,0.0,0.12353515625,2
3947217991,-0.515625,-0.62890625,1
3947240179,-0.80859375,-0.7734375,2
3947259040,0.41796875,-0.3203125,0
3947313031,-1.1328125,0.70703125,1
3947327386,-0.5703125,-0.294921875,1
3947356798,0.8515625,-0.453125,0
3947359826,-1.6015625,0.41015625,1
3947393573,-0.82421875,-0.84375,0
3947448457,1.1484375,-1.5546875,0
3947463599,-0.07861328125,-1.03125,0
3947482337,-0.60546875,-0.439453125,1
3947668438,2.40625,2.40625,2
3947772282,1.1015625,1.421875,1
3947778976,0.62109375,1.9921875,1
3947862004,-1.2578125,1.5546875,1
3947919892,-0.79296875,-0.80078125,2
3948000494,-0.6640625,-0.5625,0
3948002108,-0.7421875,-0.7421875,2
3948097930,-0.54296875,-0.34765625,2
3948279307,0.69921875,-1.9296875,0
3948397250,-0.486328125,-1.21875,0
3948495445,-0.875,-0.9375,2
3948503567,1.8828125,0.361328125,0
3948545558,-0.81640625,-0.7734375,2
3948609048,-1.078125,0.8671875,1
3948691925,-1.1484375,-0.80859375,1
3948707728,-0.0703125,-0.9375,0
3948830383,-1.328125,-1.203125,1
3948871753,-1.1015625,0.80859375,1
3948941816,0.0277099609375,1.796875,1
3948949196,2.015625,-0.7578125,0
3949048841,0.1630859375,-0.2236328125,2
3949075763,1.109375,1.34375,2
3949123717,-1.6796875,0.91796875,1
3949138250,-1.203125,-1.1328125,2
3949183563,-1.4921875,-1.328125,1
3949233826,-0.6796875,-0.07861328125,1
3949298235,-1.1328125,-1.171875,2
3949362957,0.8125,1.109375,0
3949421872,-0.82421875,-0.8359375,2
3949455389,-0.61328125,-0.50390625,1
3949491296,-0.80859375,-0.7734375,2
3949521697,-0.80859375,-0.79296875,2
3949545083,1.9921875,-0.21875,0
3949584261,-0.21875,0.5703125,1
3949585138,-0.2236328125,1.375,1
3949676826,-0.72265625,-0.79296875,2
3949992151,-0.84375,0.400390625,1
3950138677,1.515625,-1.8828125,0
3950207746,-1.015625,1.9140625,1
3950226447,-0.8671875,-0.79296875,2
3950570244,1.78125,0.271484375,2
3950719899,1.1796875,-1.28125,0
3950733306,-0.40234375,2.140625,1
3950742994,-0.89453125,-0.81640625,1
3950955237,-0.78125,-0.80859375,2
3951104766,2.5625,0.875,0
3951167003,-0.138671875,-0.470703125,0
3951206528,-1.84375,-1.78125,2
3951386585,1.15625,0.62109375,2
3951514151,-0.40625,0.234375,1
3951523644,-1.21875,-1.328125,2
3951574771,-0.80078125,-0.79296875,2
3951747899,-0.061767578125,-0.99609375,0
3951773323,0.875,-0.875,0
3952091805,-0.53515625,-0.51171875,2
3952124164,-0.6484375,-0.427734375,2
3952189179,0.298828125,0.234375,2
3952240738,-0.7578125,-0.75,2
3952301861,-0.82421875,-0.8359375,2
3952354040,-0.765625,0.6484375,1
3952419217,0.1767578125,0.326171875,0
3952425647,-0.84375,-0.82421875,2
3952433991,-0.09375,-1.328125,0
3952482090,2.171875,0.55078125,0
3952534727,-0.60546875,-0.6796875,0
3952548171,0.2216796875,-0.474609375,0
3952628959,0.79296875,-1.7578125,0
3952650731,-1.03125,-1.0078125,2
3952738321,-0.765625,-0.7734375,2
3952776404,-1.3359375,-1.1796875,1
3952782454,-0.89453125,-0.1044921875,1
3952809368,-0.8671875,-0.6875,1
3952826076,-0.8671875,-0.84375,0
3952862062,-0.359375,-1.265625,0
3952973649,0.359375,-1.046875,0
3953104317,-0.5703125,-0.54296875,1
3953158032,1.0625,-0.5,0
3953162401,-0.54296875,-0.5546875,1
3953247050,0.80859375,0.12109375,0
3953410775,-0.80078125,-0.7578125,2
3953418175,0.10009765625,0.4375,1
3953434526,1.59375,-1.3203125,0
3953542841,-1.7421875,-1.1328125,2
3953568445,1.546875,0.57421875,0
3953713744,-0.89453125,-0.8359375,2
3953721667,0.298828125,0.875,1
3953742181,-0.71484375,-0.8359375,2
3953766494,0.6796875,-0.6875,0
3953779070,-0.875,-0.88671875,2
3954008459,0.0595703125,-1.3203125,0
3954033445,1.4140625,-0.6875,0
3954302701,-0.80078125,-0.7578125,2
3954360710,-1.40625,0.62890625,1
3954414812,-0.578125,-0.330078125,2
3954418472,0.3828125,-0.7734375,0
3954436876,-0.5703125,-0.671875,2
3954698594,-0.81640625,-0.80859375,2
3954711672,0.58984375,-1.3203125,0
3954760489,-1.015625,-0.953125,2
3954796032,-0.90234375,-0.90234375,2
3954924495,-1.6015625,-1.078125,1
3954944380,-0.80859375,-0.79296875,2
3954958187,-1.0234375,-1.03125,2
3954969113,-0.81640625,-0.78125,2
3955128841,-1.5234375,-0.21484375,1
3955352387,-0.1767578125,-1.4609375,0
3955791590,-0.326171875,-0.470703125,0
3955839763,0.6796875,-0.2060546875,0
3955928079,-0.3671875,-0.61328125,0
3955961150,-0.80859375,-0.014892578125,1
3956010793,-1.25,-1.375,0
3956082157,-0.3125,0.27734375,1
3956146085,-0.80859375,-0.81640625,0
3956244066,-0.478515625,-0.99609375,0
3956269050,-0.65625,-0.62109375,2
3956280770,-1.6015625,-0.142578125,1
3956359202,-1.109375,0.0277099609375,1
3956682559,-0.275390625,0.3359375,1
3956706439,0.04248046875,-0.048828125,0
3956717277,-0.072265625,-0.189453125,2
3956739676,-0.7421875,-0.7734375,0
3956764001,0.47265625,-0.236328125,0
3956792871,0.357421875,0.61328125,1
3956888631,1.5390625,2.109375,2
3956955543,-0.8359375,-0.82421875,2
3956977927,-1.1171875,-0.044677734375,1
3956996196,2.078125,2.109375,2
3957045672,-0.65625,0.06591796875,1
3957169234,0.01275634765625,-0.146484375,0
3957277267,-0.5546875,-0.59765625,2
3957305536,-0.99609375,1.46875,1
3957345792,-0.80859375,-0.75,2
3957397382,-0.91015625,-0.91015625,1
3957433605,-0.765625,1.3359375,1
3957449269,-0.82421875,-0.61328125,2
3957468554,-0.953125,-1.9453125,0
3957511480,1.109375,-1.5234375,0
3957622915,-0.99609375,0.63671875,1
3957639727,-0.75,-0.10009765625,2
3957817208,-1.0859375,-0.99609375,2
3957833942,-0.91015625,-1.4921875,0
3957983061,0.66796875,-0.185546875,0
3958105259,-0.35546875,-0.4453125,0
3958130623,-1.1328125,-1.2734375,0
3958217879,-0.41015625,1.1640625,1
3958280790,-0.04052734375,-0.1591796875,0
3958341447,0.1875,-0.283203125,0
3958597635,-1.3125,-0.2275390625,1
3958606469,-1.546875,-1.1171875,1
3958615315,-0.21875,1.203125,1
3958714906,0.5234375,-1.1953125,0
3958723159,-1.5625,-0.84375,2
3958833080,-0.8359375,-0.6484375,1
3958921553,-0.859375,-0.8515625,2
3959076136,-0.486328125,0.10009765625,1
3959084715,-0.671875,0.7578125,1
3959177911,-1.46875,-0.65625,1
3959194672,-0.80859375,-0.82421875,2
3959265721,0.91015625,-1.078125,0
3959431212,-1.046875,-1.0859375,0
3959475173,-1.03125,-0.2578125,1
3959539552,0.98046875,-0.30859375,0
3959549565,-0.70703125,-0.62890625,2
3959587381,-0.671875,0.640625,1
3959637800,-0.8359375,-0.80859375,2
3959665874,-0.388671875,1.34375,1
3959710109,0.28125,1.0078125,2
3959727908,0.953125,-0.435546875,0
3959821873,-1.1484375,-0.96875,1
3959956856,0.466796875,-1.8125,0
3959982216,-0.146484375,0.255859375,1
3959986697,-0.5703125,-0.6640625,0
3959988534,1.234375,0.146484375,0
3960025839,-0.859375,-0.8515625,2
3960050044,1.015625,0.314453125,0
3960072693,-0.39453125,0.006378173828125,1
3960168993,-0.51953125,-0.51171875,0
3960203945,-0.859375,-0.859375,2
3960207980,-0.62890625,-0.376953125,1
3960317906,-0.283203125,0.7734375,1
3960329689,-1.3046875,1.2109375,1
3960549756,-0.6875,-0.6796875,0
3960660325,-0.79296875,-0.79296875,1
3960683314,-0.953125,-0.62890625,1
3960734362,-0.2060546875,-1.015625,0
3960739729,-0.470703125,-0.5859375,2
3960789574,0.302734375,-1.578125,0
3960815121,-0.6640625,-0.80859375,0
3960997669,1.2421875,1.171875,2
3961346105,0.41796875,-0.9453125,0
3961508779,-0.875,-0.8515625,2
3961721975,-0.79296875,-0.69921875,2
3961913384,0.5625,-0.4609375,0
3961956273,0.2001953125,-1.390625,0
3961997682,-1.0078125,-1.2109375,2
3962018596,-0.07666015625,0.14453125,1
3962114279,-1.0703125,-0.63671875,1
3962155327,-0.376953125,-0.2236328125,1
3962189815,-0.953125,0.98828125,1
3962196384,-0.60546875,-0.5703125,2
3962271106,-0.671875,1.1328125,1
3962318813,-1.1171875,-0.91015625,2
3962359791,-1.0859375,-1.046875,2
3962425556,-0.5078125,-0.51953125,2
3962426912,-0.376953125,-1.234375,0
3962495380,0.6875,-0.423828125,0
3962565378,0.5078125,-0.05322265625,0
3962572625,0.6640625,0.63671875,2
3962644044,0.5390625,1.4140625,1
3962719269,-0.9453125,-1.078125,0
3962739847,0.5703125,-0.6640625,0
3962769817,0.2333984375,-1.6328125,0
3962769934,-0.82421875,-0.8515625,2
3962813769,-0.84375,-0.84375,2
3962890321,-0.82421875,-0.82421875,2
3962923793,-1.015625,0.27734375,1
3963023130,-0.31640625,-0.439453125,0
3963051818,-0.859375,0.5234375,1
3963176977,-0.70703125,-0.72265625,1
3963205435,-1.328125,-0.51953125,1
3963304115,-0.294921875,0.119140625,0
3963353438,0.171875,-0.038330078125,2
3963392257,-0.84375,-0.859375,2
3963412333,-0.5625,-0.2578125,1
3963452079,-1.5078125,0.8515625,1
3963465971,-0.80859375,-0.78125,2
3963469655,0.482421875,-0.2275390625,0
3963538285,-0.79296875,-0.765625,2
3963568814,-0.439453125,-0.71484375,0
3963594982,-0.26953125,-1.359375,0
3963758022,1.046875,0.96875,2
3963920971,-0.0703125,-0.671875,0
3964253771,-1.3515625,0.298828125,1
3964352885,-1.390625,-1.390625,2
3964468760,-0.63671875,-0.359375,2
3964473538,-0.53125,-0.54296875,2
3964478668,-0.63671875,-0.095703125,1
3964657336,0.2216796875,0.37109375,2
3964704857,0.2421875,0.48046875,1
3964716165,-0.337890625,-0.45703125,1
3964881490,-0.5546875,-1.3125,0
3965095720,-0.384765625,-0.26953125,2
3965150353,-0.439453125,-0.51953125,2
3965176753,-0.96875,-0.96875,2
3965194531,-0.63671875,-0.7734375,0
3965208933,0.3359375,0.09130859375,0
3965344630,0.78125,0.91015625,1
3965368290,-0.79296875,-0.875,0
3965609605,-0.73046875,-0.80859375,2
3965615910,-0.765625,-0.73046875,2
3965649192,-0.49609375,-0.35546875,0
3965842192,1.546875,-0.92578125,0
3965915335,-1.3046875,-0.427734375,1
3965979517,-0.0234375,0.197265625,0
3966001042,-0.8359375,-0.765625,2
3966336247,-0.859375,-0.92578125,2
3966336558,0.140625,-0.50390625,0
3966345766,-0.8515625,-0.875,1
3966575948,-1.375,0.68359375,1
3966588375,-0.7578125,-0.578125,1
3966788489,0.0191650390625,2.328125,1
3966885037,1.390625,0.353515625,0
3966886010,-0.78125,-0.80859375,2
3966912601,0.54296875,-1.0625,0
3966963875,1.5625,1.0546875,0
3967014880,1.109375,0.08935546875,0
3967087567,0.18359375,-0.1171875,1
3967160669,0.1318359375,0.3671875,2
3967197884,-0.1591796875,-0.99609375,0
3967217279,1.390625,0.357421875,0
3967238476,-0.7421875,-0.7421875,2
3967359794,-0.671875,-0.6875,2
3967403763,-0.7734375,-0.765625,1
3967460464,-0.82421875,-0.359375,1
3967469673,-0.98828125,-0.99609375,2
3967506630,0.09130859375,-0.25390625,0
3967523855,-0.92578125,-0.92578125,2
3967640275,-0.1806640625,-0.1982421875,2
3967659532,2.015625,-0.82421875,0
3967834340,-0.07470703125,-0.06591796875,2
3967907300,-0.69921875,-0.0361328125,1
3968003833,-0.75,-0.73046875,2
3968193810,-0.5859375,-0.06591796875,1
3968313906,-0.75,-0.60546875,1
3968362847,0.0361328125,-0.53125,0
3968468141,-0.5390625,-0.73046875,0
3968485154,-0.61328125,-0.73046875,0
3968615472,0.07861328125,-0.89453125,0
3968621952,0.4921875,-0.1259765625,1
3968790027,-0.72265625,-0.72265625,2
3968823757,-0.82421875,-0.8515625,0
3968871817,-1.203125,-0.3515625,1
3968874653,0.0255126953125,-0.0021209716796875,2
3968955670,0.1953125,-1.4375,0
3969025199,-0.6640625,-0.671875,2
3969070304,-0.69921875,0.61328125,1
3969092901,2.03125,2.78125,1
3969125215,-0.72265625,-0.70703125,2
3969234712,-0.8515625,-0.84375,2
3969249987,0.98046875,0.6640625,2
3969347833,-1.734375,0.65625,1
3969438775,0.021240234375,-0.9375,0
3969496047,1.0625,-1.84375,0
3969621179,-1.4140625,-1.453125,2
3969624812,-0.384765625,-0.62109375,2
3969625169,-0.7421875,-0.8359375,2
3969658692,-0.427734375,-0.6484375,0
3969771484,-0.84375,-1.0234375,0
3969772835,-0.3515625,-0.337890625,0
3969830490,0.5625,-0.333984375,0
3969869310,-0.88671875,-0.8515625,2
3969916747,-0.359375,2.265625,1
3969929745,-0.79296875,-0.80859375,2
3970042624,0.06787109375,-0.4921875,0
3970077300,2.640625,2.109375,0
3970088308,-0.875,-0.0595703125,1
3970154622,-0.8515625,-0.8515625,2
3970158706,1.6796875,1.6875,2
3970161970,-1.59375,-0.1337890625,1
3970162689,-0.1806640625,-1.015625,0
3970247555,-0.875,0.98828125,1
3970273165,-0.06591796875,0.337890625,2
3970398998,0.5703125,-1.5078125,0
3970538988,0.4765625,-1.109375,0
3970560557,-0.330078125,-1.1796875,0
3970577636,-0.84375,-0.79296875,0
3970672226,-0.78125,-0.71484375,0
3970753705,-0.3984375,-1.3671875,0
3970829632,-0.34765625,-0.2275390625,1
3970838837,0.78125,-1.0859375,0
3970867491,-0.7578125,-0.7734375,2
3970890226,-0.7421875,-1.0390625,2
3971028984,0.0810546875,1.1953125,1
3971152966,-2.015625,-2.046875,2
3971153006,-1.0234375,-1.0234375,2
3971191624,2.640625,2.84375,0
3971228139,-0.98828125,-1.21875,2
3971398669,0.11474609375,0.0106201171875,1
3971415023,-1.5078125,2.46875,1
3971456077,0.33203125,0.6875,1
3971494381,0.09375,-0.40625,0
3971576426,2.109375,2.078125,2
3971623668,-0.5390625,-1.5390625,0
3971700372,-0.7734375,-0.7734375,2
3971708696,-0.73046875,-0.6875,1
3971717329,-1.1796875,0.314453125,1
3971816073,-0.80859375,-0.72265625,2
3971909221,-0.7734375,0.36328125,1
3972159059,-0.0849609375,0.119140625,1
3972215266,-0.71484375,-0.6875,0
3972320707,0.66015625,-0.8671875,0
3972345317,1.03125,-1.1796875,0
3972459219,-0.953125,-0.875,2
3972512143,-1.21875,1.125,1
3972518736,0.1640625,-0.98046875,0
3972592150,-1.453125,1.71875,1
3972608557,2.296875,-0.4140625,0
3972699106,-0.1982421875,0.0234375,2
3972736471,-0.82421875,-0.84375,2
3972856548,-0.1298828125,0.2890625,1
3972919006,-0.138671875,-0.71484375,0
3972921473,-0.8359375,-0.7734375,2
3973117059,-0.875,-0.2060546875,1
3973130271,-0.5,0.4921875,1
3973175497,-0.9609375,-0.287109375,1
3973183478,-0.5859375,-0.6640625,0
3973186913,-0.8671875,-0.8515625,2
3973475428,-0.4609375,1.21875,1
3973578664,-0.8671875,-0.89453125,2
3973626014,-0.81640625,-0.7421875,2
3973642371,-1.2578125,1.5390625,1
3973711672,-1.640625,-1.40625,1
3973855557,0.52734375,0.65625,0
3974040591,-0.8671875,-1.203125,2
3974064733,0.294921875,-1.6328125,0
3974091353,0.1630859375,-0.40625,2
3974208281,-0.578125,-0.98828125,0
3974371838,-0.40625,-0.3125,1
3974402543,-0.82421875,-0.80859375,1
3974493382,0.70703125,0.4375,1
3974743555,2.28125,1.3203125,0
3975012757,0.177734375,-0.81640625,0
3975070922,-0.59765625,0.765625,1
3975072344,0.0595703125,0.9140625,1
