id,resp_a_reward,resp_b_reward,winner
507fc5e418854f28be60b6599cb26157,-1.02,-0.25,1
0cd22eb877fd4a7e955b706e23d695ed,-0.98,-0.68,2
8573b874b5cc4f02bb0694e48d2e0188,-0.19,-1.05,0
9df35c4cbd974fbba0f3f07e36651f9e,-0.88,-0.87,1
493ccbc7ee05471191d374d71b7a7c26,-1.02,-0.77,2
ec52cd8fdb4e48d580a2273bb193d5be,-0.55,-0.77,0
8a540093f4724a4d9061764cf32390b4,-0.8,-0.81,1
b5572cf80e884340a3ec81be36b68700,-0.61,-0.64,2
84321e081ddc48f19038c2bec8e42f11,-0.73,-0.86,0
f869c5c2624b4918b22540d6163df84f,-0.34,-0.4,1
8a325fb0ad4d46679aa898db04f1ee2c,-1.04,-0.8,1
6f0f7e65531840a59359d8915fe4f0f7,-0.24,-0.66,2
3fcf6896005749d3a82dad248787c620,-0.99,-0.93,1
9a479c6eb33d45268555e2ec27c1321b,0.93,1.1,2
f1441da6720f43f998d9cb03392949d1,-0.63,-0.54,2
5913ff319cd64e2fb793a765ffc8b990,-1.41,-1.34,2
a2b3fd4fdd9442d09c0085754d1eba46,-0.89,-0.87,2
6305b6cf51b6401192480c2c6c3f89d5,-0.43,-0.89,0
e3cc75c5e5e84fc5b4c758185cf59741,-0.86,-0.8,1
dead566c60a64320a6a3b7803e4875b7,-0.95,-0.44,1
2412cfd0050d458087ab51c287c4d828,-0.72,-0.77,1
213c4382dc754b4e9b0edd900db869aa,-0.64,-0.74,1
f11d07bdea05423c9d1ceecb5fc304e6,-0.67,-0.73,2
202e13f8b45c4aa2b0384a1a77d4366a,-0.84,-0.7,2
d1d89da9ae6047799304b928f06ca3c9,-0.82,-0.86,2
eed822b364744fd4b152faf2375d0f89,-0.63,-0.52,2
ef60b9aaa75e4989af0a44b05df4ccc6,-0.54,-0.7,2
5933f4a9a3df42348e4ced841e5b4833,0.76,-1.5,0
7e036a3db8a04e418733465b3ce86114,-0.68,-0.52,1
5f0eb916557b4231abb22ddae9f5c6ed,-0.69,-0.78,2
3ab4620313574e96b531b326b968f96b,-1.09,-0.71,1
80a77c171c434436a3713f4c51a3e7a0,-0.77,-0.44,2
aa52b458ed5c4f43b46cb8ac5cfa8c2a,-0.82,-0.24,2
ef5bffde27024b7fbe71a3cc9b70daa7,-0.3,-0.37,2
5b42913fc01940a9b00c7d04b5b668ea,-0.79,-0.79,2
b8b61f1658b348bba4fba906156cb9c1,-0.78,-0.68,1
037bacbd8311473eab7f4fc763cebc36,-0.45,-0.48,1
06a575551b0a4e86b61bb236072b9cfe,-0.99,-1.26,0
af9b6dce1f154fb5a1c29f5a7f5d9b2e,-0.93,-0.89,2
7cdf8591ee11485d9f076e10b97bc98c,-0.77,-0.81,0
d61199e13d1a4188a8a94cdfefd69122,-0.24,0.07,2
4afc93e3d0a94f0bbc70def8874ea0b1,-0.89,-0.91,2
b51c20350bde4a86bbcb53165cb25d95,-0.85,-0.82,2
7523330f04784a7b858684cf1579f8ce,-0.85,-0.87,0
3a48122f7e2a4b1f9de04dda7805a511,-0.82,-0.77,1
7fd9190262b54688bd6a3ca0f1619d18,-0.67,-0.25,1
e1530e66d2674135a3962c77c2f936a8,-0.19,-0.31,0
2b72ebba33dd4a6b8b8a81ad15aaeaec,-1.32,-0.62,1
ab5dc66f3b104fafbc013c088b96efc3,-0.61,-0.48,1
ff881a3c2128490e9a7e86f5a3363197,-0.53,-0.73,0
00c4fdec877547f58f0837a2382b6be2,-0.77,-0.8,0
0ec486fd969d4936a6cb88aa5edca2e7,-0.72,-0.99,0
2a07a7882e4643f883514b266d203f7f,-1.02,-1.02,2
f715be4ff7d44f37a8f0e0bafd24bbfb,-0.61,-0.39,1
28e8a0bee4804d1a855af95284d34a2e,-1.0,-0.55,2
7b249e04a64742b487c229ed29e8e528,0.86,-1.39,0
628eb334760f4980a6529c2ba87a8ec7,-0.97,-1.17,0
3322ca1b0c3d4c12b05a3d568f285e7e,-0.6,-1.05,2
c351105b33f64c4a9549ebf008e2d2d4,-0.06,0.12,1
7fb1419d0b04447283b4918a386148d6,0.09,0.24,1
50677f3ab3654ce58ba9da6210595a71,-0.3,-0.57,2
d7d574fdd6dc4a07a5f9bb2ff8bcfd25,-0.66,0.25,1
9cbb5160857d48b3b33f36e204bc1bfb,-0.53,-0.54,0
3d26b598cab943b4a6269f8738f3341e,-0.84,-0.84,0
867acf7affab4758897c4be6c091d524,-0.84,-0.84,1
9796dc07f21841c28fa455fed40949cd,-0.84,-0.84,0
53a1254b2eb444519ce7bfb580d1aaf1,-0.24,0.01,1
93de3b20f7e240ccb89a7e0e0a85f701,-1.17,-1.09,0
3a88da6c9cc44ff2b52b8e02031e53e3,-0.84,-0.84,1
e6582064e59a4c38afc610f595e8848a,-1.14,-0.41,1
8b983ec855cc4e61b16faa69e595e147,-0.89,-0.13,1
53709f8613c2454ba2ea10c2938c8bfe,-0.13,-1.22,1
d98f9aae5bcf454e8cceabc775e051da,-0.69,-1.21,0
39eb6e07d4b24598af5b3aa04c597cd7,-1.43,-0.27,1
b3299d5ba4674a478aba027fa1a03fd6,-0.59,-0.24,1
33fd95d0426844e0a549aade55e617aa,-0.78,-0.72,1
d28340906fb74b8fa4d9e43dbe2ad105,-1.25,0.2,1
a4d457d3cc5b41b2a05bc15ab736ea51,-0.1,-0.11,1
e9d815609b47479db328716cac0c1e21,-0.46,-1.45,0
ba4fee345d754ac7beb1cac809da35fe,-0.06,-0.06,0
2368b9d95ea645168e24dea793e68e59,-0.88,-0.88,0
d2b9d259d2844a359416cb2bb126b847,-0.88,-0.86,1
1709170c9bea4bd18d0efc4b0a9bc7bb,-0.93,-0.99,2
0703aea0755f4d38ae89318f86d1ea93,-0.77,-0.82,0
fe627351210645c899184c7c2aaa6936,-0.93,-0.9,2
15828a4f3e2c4291b0f93dd7d9b09df5,-0.88,-0.88,2
9543a27f9e194f22a91c6b9b8d0157a0,-0.67,-0.72,0
0d2d0813141e4bc59632b71d5f938575,-0.92,-0.81,2
17f8eb5738ec411387a3237562ae2b15,-0.12,0.01,1
3e7998ee64514d25a9a769fa4a5fa61f,-1.1,-0.88,2
6bdefefd5b4346ef8793699aa7ebd696,-0.84,-0.85,2
0eb9085dbc134264b904a795843edb5f,-0.22,-0.22,0
17b165be94e646928240bf5e9b94f3ae,-0.19,-0.34,0
75998783333a488da5f1cd467baaf4ed,0.09,0.68,1
69399c6196ef45de97f2adaab7158407,-0.66,-0.53,1
61b6fb8ea92542d8a8b71e230e850fe9,-0.59,-0.46,0
1e10f76a6db94a12ba1c9d2bf5450d5c,-1.47,-0.57,1
2201b3a68a0d421188258e0eacba98c7,-0.41,-0.42,0
9d65c547770a4060877f7c35d6d2c09e,-0.69,-0.61,1
af113fff5177443ca06e05d9684f24d9,-0.84,-0.9,2
0869f1c6627b4655931100e23f524c1a,-0.6,-0.54,1
0539a76a18a94e488a5ce9634daddcc5,-0.9,-0.89,0
a23df3ff5e524e899fcd504af78fca6a,-0.76,-0.82,1
5972f2bb44ad47a89c0cb9e38cdfca53,-0.51,-0.38,0
dd63c0afa1884f1784ab07f7a762a7fc,-0.84,-0.77,0
af7acb82575b47bc8368a5e22d3a3dc6,-0.82,-0.81,2
75ae77a691434827a26edc602d4481dd,-0.54,-0.51,1
bc7c683c623f4b44925fc9a1e034ff8d,0.01,-0.37,0
fe3d2142490644c4bc17fc32e4dc42a4,-0.93,-0.94,0
774c36e33fc94d94829c22d1f3357728,-0.96,-0.54,0
24520525940945f49e80ae7c70c3d87a,-0.65,-0.54,0
4de04d56b4874beb814b9d4c916980e1,-0.35,-0.23,2
41ee9f361798487ca823aeb6af6dad93,-1.15,-0.18,1
170bd767bd5044779216807c8c1e9bae,-1.12,-0.1,1
399d994a34fd4c3b8807b10ff6cb66de,-0.76,-0.71,2
b9ce6a5595a5464eafb1d1647a5ca008,-0.89,-0.26,0
d3456942f6b24de7b4876df4d173f5fa,0.03,0.1,1
299b8d8cbbc84336ac951d44b96d6466,-0.44,-0.47,1
fcd629bcb85b4608a2103039b2f792d7,-0.03,0.07,0
e10fca6688534b7b8884b4393468e5fa,-0.75,-0.69,1
59076217cee84861bf45412445dfdf34,0.18,0.13,2
dc3bc365b7394d80ba1bb854e3d5c5ef,-0.04,-0.12,1
30b0b2ee7f214c408fcbb1779235a7b2,-0.79,-0.85,2
4af53a7c276d49259c67f3270b4ac519,-0.7,-0.68,2
676c2c84ec3645e4ae908b66a80186f8,-0.61,-1.02,0
0e73761ec76347b4add3c1d363b364ce,-0.45,0.03,1
029caca58bd04f31b1a1c08f0ff586c0,-0.18,-0.1,1
c36cecebf150477e9ea446a49abc7eb4,-0.85,-0.66,1
58b95d7bb6e24b9b9c05e19603c0ab99,-0.88,-0.88,0
2838fde5e4c449adbd4e3299d4d488fd,-0.44,-1.01,0
f1c5ebeb96c74adfb1ce16b652292c48,-0.54,-0.41,0
8ee7f7e5bf0d4b699746566b04a1a2b0,-0.33,-0.34,1
889af5467b5e413496080f3989edcdc3,-0.44,-0.39,1
9081ace6924b4249ae1f9a2aee7c53be,-0.84,-0.86,2
4e061119d0a34ac4925a9980ba44ed44,-0.77,-0.77,1
0d562d5909c845fc9ddaf7d05f695b36,-0.8,-0.77,0
6dc329581ef64a12a10c893637f48c8b,-0.82,-0.85,0
31af03714ace4a3993d2fb649f9af44b,-0.34,-0.55,0
8814e5a5a0104b2aa18221060a647b52,-0.48,-0.52,1
ec37f57c590840bfa61e050a6d3a70e8,-0.18,-0.24,0
773b8ccc88cd4639a2c26a0f1554e1b7,-0.5,-0.49,1
e3dcb2b2dc7049f78001b3b5e7436619,-0.82,-0.84,1
f55855e5db244c3a929a684bf7e07fc2,-0.7,-0.17,1
4da97f1585024431b9bae2209f507578,-0.89,-0.89,2
82b0c243c6284d279794904c3a9f26f3,-0.53,-0.61,0
f07ac81913654cf4aca457e276efdbea,-0.61,-0.58,0
6b43d8475fe3455eb7d84669cbbc2209,-0.11,-0.24,1
7ed4696a3d4f433cb58086773a637e2f,-1.21,-0.04,1
4b0cf137b4bf42ceac4d48951106670f,-0.94,-0.98,0
d85dbf294e1d44cf95a7a3fdefb58e61,0.4,0.7,1
e4f5c042bbc147e1b86e37037571cfb5,-0.34,-1.02,0
364601e81d8e421799b36149ba261f08,-0.45,-0.51,1
26827a1d61e54761b0f37ab315c35291,-0.66,-0.91,0
909ee167fbb04462ba255c58eb51131e,-0.49,-0.7,0
145cfe71a58142faa9e6100ba9fbfcd3,-0.85,-0.79,2
763f735f77274c309889ea97f23e19da,-0.57,-0.62,0
373b8375dd3c4d2fae57d73d8470311b,-0.7,-0.61,1
ebad8f9e13a4409bb6f83b6e26306c1f,-0.84,-0.82,1
831b3519623e4711b1d3058033982956,-0.89,-0.9,2
c22a8c9529274c35a2ab70b39d2e394e,-0.62,-0.63,2
aa31ffbe44fb4bef9e5b380106e2a5ed,-0.13,-0.69,2
a6a02f8f355f4140b94b42f7eb04c8cb,-1.05,-0.48,1
d416c0c708a940a5947f353956390174,-0.74,-0.66,1
44197079295e47a8a480f079a842f8c8,-1.62,0.09,1
78866f8e398e45d8a7f9c622b7f3f32b,-0.5,-0.08,1
2dc39e2de78c4a3e8c6f58a67ab071bc,-0.45,-0.54,0
b2dea82cd0594ae6a9d1b89178810e0e,-0.84,-0.84,0
09dc6eda0c77409d8bc3317371450b3d,-0.69,-0.61,1
a226acadc0264608a23de6e577240d9b,-0.46,-0.41,2
9ad5811680cf4effbef5f888cb364a7f,-0.72,-0.74,2
5890d6f5f9bf4e8d938441615effb448,-0.29,-0.28,1
ea0b3120e8384486a2d42b5f6d359267,-0.48,-0.44,1
4d5aade1d1224ccfa8fff61ab470b841,-0.61,-1.16,1
3616db7769564c19b073c3dcdc79693d,-0.29,-0.12,1
46d1f34480124ef6a44c99cbba66dbc6,-0.2,-0.13,0
ae8ca35f0a254f839e1726b124c97243,-0.54,-0.37,1
4c1a58205a77425393ef3953961c4ed1,-0.16,-0.56,0
1322b5453b35497191c91182f14cdce9,-1.02,-0.69,2
1b3a4d18b8d1418cb179456e5874ed5b,-0.74,-0.72,2
a7bed06b1a5148fd80a4bc284b5cd8f2,-0.69,-0.61,1
3b8c953cebd746539b3c6da533922c1a,-0.35,-0.6,1
c7310b96102345c5b914fd0c10da72b3,-0.31,-0.31,0
dc7699052b0446f89e4cf4a86fa4ab03,-0.4,-0.42,0
aec4c5bb2c0a4cc68be2a1a93a710ec8,-0.82,-0.86,0
04390222c3c547b195fd7607061ac142,-0.87,-0.88,0
02db466f6bcb44a0a7d62b6f51b93b38,-0.82,-0.85,0
dd04571ba25a441b8cb799eec1168338,-1.06,-1.0,1
9013c61eced743e4a139a719a3a56547,-1.04,-0.63,1
761be7e09963417bbcdc7cab04d03913,-0.86,-0.87,2
4937f6dfb13c45e8a564c121c1cd69d8,-0.52,-0.55,0
c5a960635dca4074a0308342324e1556,-0.87,-0.74,2
610e0c682f0c48a2ad69079c31c75d3b,-0.02,0.28,1
21d01a179a6b4977bd856664c092b764,-1.1,-0.96,1
8af42fe528ca4a9b8261cdb9248ebb9c,-0.29,-1.1,0
21517f2bbb1a463b856528447cf7d297,-0.41,-0.56,1
012da2f1dae745b9b454a94b5f788dd3,-0.34,-0.34,2
e2a75a6959fb49b9aabd4cb034387e0a,-0.85,-0.86,1
9c647055922d4dafb8a72e282194cb48,-0.89,-0.88,1
5af1fe5f70c94c61b82822110fbde2b1,-0.85,-0.95,0
5a8685e9c0694df68aef0e9b342debda,-1.24,-0.65,1
93290e54bd3a4d3e933e07df2b4e5f7d,-1.12,-0.2,1
cb490bdc714a48438a221bb13e0d06e2,-0.91,-0.5,1
665873b5533b42c4827a55102e10a6cd,-0.88,-0.77,1
5e4ca847d01b4006bbf71672ce7d869d,-0.99,-0.6,1
f09897fade6545e189814a9b44521d95,-0.8,-0.72,1
6d4524facc74499882997e27bb2a9073,-0.89,-0.61,0
11ca78ad9c4f4f1381fa7909419c6851,-0.25,-0.61,0
925032cea1e1492d85a2e879c0c7d307,-0.85,-0.62,1
792aba3f057445bc8031dfa742aff9e0,-0.55,0.43,1
41521e02359343988bb1f689b8465af7,-1.34,-0.49,1
edc603be7a334144be594ce9623637a0,-0.63,-0.76,0
86e2352a0497480899e33125f348d352,-0.35,-0.87,0
cb823cefd6774f4587afd29a3de71047,0.12,0.19,1
532aab837760491088fa2ce4677176d8,-0.23,-0.47,0
6028f7869e84499fb8b677462cdc06c2,-0.51,-0.28,1
460b14283d03465cb97729247a02598d,-0.66,-0.64,1
7921c37c90e447bb8635f229c7fd6381,-0.92,-0.92,2
3c2e46df95c745b3a8f7e823852832f9,-0.95,-0.47,1
bb0daf6a2e034340bfdbc5890773cd49,-0.07,-0.4,0
3e468bcf53d74c94bffb39e77d9e5e21,-0.88,-0.71,1
9a24d01ee7934ecc8c2298571dbbb670,-0.53,-0.54,1
d40a673e8ff84c42b7810e31c3aa9db4,-0.63,-0.71,2
5e15093c2ebf4f61bfce0d126cdbe23d,-0.99,-0.77,1
73ee811c5a2d4824805da10d4dad3058,-0.08,-1.05,0
1788ec7bc05042ef9cb855011d7353e9,-1.01,-1.25,0
6bb3b2c050ad4deea0e490b14e6efab5,-0.88,-0.86,2
e3070439a2a145a6abf8d1feb84adb74,-0.33,-0.48,0
252da50f2c4f48d7827a20cf5001acb0,-0.81,-0.81,2
b57adae9bdef49799153f6540854fc6b,-0.86,-1.12,1
e82ec70c096a4bec9f59b5ad2b66fe4b,-1.02,-0.84,1
6c553db073be429d9544115402878701,-0.82,-0.59,1
7399a8068a2f452992ce77d1942a5a55,-0.6,-0.71,2
650f7fd626244f8daa1b68bd3f1d390c,-0.26,-0.77,0
eb0bd0671f1748b9848ef1dc92f51db9,-0.56,-0.61,2
d08e4d99d19f41819f5beb4d05f9674f,-0.79,-0.97,0
159c522ae9c845e7a1b650dbbea8817d,-1.01,-0.99,1
23e648114615473eb05c19f477a9aba2,-0.92,-0.95,0
7e3b4ed509724f6da46de954da491f55,-0.32,-0.41,0
c011827fd162463d98b3c270bc8f0900,-0.76,-0.73,2
fbbb03ca05c746b6a6c99515f52d7836,-0.8,-0.72,2
4c6c4836cdfd4bcea1a784526fbc3dc1,-0.73,-0.82,0
b7416a4bc5064e958fc581c085f8b70a,-0.93,-1.05,0
73a131cb4284481a8aff6b95fe4faee7,-1.2,-0.21,1
e608bfd121924c0890df959f6bd35a9f,0.19,0.19,1
afdd750275184815b6ba942a1e03baae,-0.09,-0.27,0
c135657891254498ae5a29894c06ff22,-0.12,0.07,1
0f1172e1c5204a959e1b45be4c4ea32a,-0.33,-0.35,0
722dbb9de6634b1e85a991f1ec0454a4,-0.66,-0.77,0
7249bdc04962486e8feee683e13ccf08,-0.23,-0.82,0
52d5019b9b8947c183a1fbef5fa19beb,-1.01,-1.06,2
e36e4850f4ee45b0b40c65cb46a1a47f,-0.36,-0.42,0
c36e3ea97bb8476d96bdd35432b51c00,-0.06,0.28,1
3ef3984e2c894835af5b105c208d478b,-0.88,-0.88,2
c396223082124be6ab06b592278c06ad,-0.68,-0.78,2
77f401b7509e43a9a91178fb36f7760f,-0.71,-0.66,2
0ded063aceee45de8957a052da9eea95,-0.75,-0.87,0
054b5b42bee24f3a8c2afb6cdbd43bb5,-0.39,-0.41,1
136c80b6342e41e6b2ae961e836ffafc,-0.52,-0.33,1
e87bd64796c148c1b73839723a51f32c,-0.35,-0.5,0
614bdb7a56fb41ea8c64912e289f7009,0.17,0.28,1
0c5e0f9447c1446e82fb61c0938922d3,0.73,-1.63,2
b9a8995fb51949519991ad80f02dcecf,-0.68,-1.12,0
2d8a5bf14c38418586484c5c54025da5,-0.23,-0.45,0
a5cb6aefafbb4ef5ac3e3c9d5fa4340a,-0.84,-1.02,2
32c2aa31cb7046cebb45d4f17745a7f9,-1.33,-0.13,1
423afb1a395e4142b3ff1ca0a8df20ba,-0.75,0.23,1
e66bb14c44474670ab22f80906c77dda,-0.54,-0.38,1
c719526b916440188fa200735912e0af,-0.49,-0.38,1
5bdfb391b11048d490c6fd48c5ad9d53,-0.94,-0.82,1
10cf95b1039b41ceba23dfae5b030007,-0.35,-0.29,2
2961d9d9e1874551b6ddbf05d7eaa793,-0.43,-0.39,0
3e07839b88124c6eb33804b0d6e65d77,-0.37,-0.59,0
2c2f55319d8d42a5a15df4faaf461f48,-0.82,-0.94,2
1ee6ade7eba7420da44e6d892089a33e,-1.2,-0.66,1
720aeeb8302346d681d3979f5f6946a0,-0.91,-0.93,1
c22169acabc64bb589a8643719e85a6d,-0.89,-0.98,2
3cc086263d7041ff974694ed382d277b,-0.32,-0.38,1
9a1ba0f1b24a44f1a5e95da4c8b0901a,-1.17,-0.8,1
7a139190d90d4d73bd1f39a1f3b38356,-0.71,-0.54,1
4b34679b82044cccb827202bf40c428b,-0.84,-0.84,0
a87440fb0c6d434184871b7c5a354b5d,-0.57,-0.58,0
ab3232a2b975407b80f7893b943d5765,-0.71,-0.82,0
d3e971e2bb974884a59cd16e519236a5,-0.27,-0.35,1
9e1ab0c43352448792a57c5253029671,-0.77,-0.77,2
2343659e26d443448be1f13fcdbedd69,-0.8,-0.85,2
c5230f5446ab4c5f9e3267c67658f4ff,-1.41,-1.26,0
bab781976b094a11ba8fdd1da2fb04b2,-0.28,-0.61,0
ac620123805d42c58acc9b0e19832834,-0.38,-0.55,0
bf5ecdbc56aa42c6a62cea16a2267609,-0.28,-0.18,2
4c92a114e64c4c549866252b97c4964a,-0.82,-0.82,1
e9e02ac1385c4476a8573224d1754e6a,-0.86,-0.86,2
e1ae514a85b04642961d291c9ca0b1ce,-0.89,-0.9,2
f94b8909ea124e198798c17c3f895172,-0.71,-0.41,1
20ddef50ef7e4d9aa5114f9435df8f3b,-0.79,-0.82,1
f05766f10e80498ea88095ca061e0ded,-0.49,-0.32,0
c4f49f198cf8494eb49e40709e17b13a,-0.52,-0.74,1
b3ea916572514df59e22d92e64b399ba,-0.23,-1.39,0
1f4277596e38495da4076852932f6eb9,-0.82,-0.61,1
5cad8ab52475477ea7b7c066f4cee87b,-0.85,-0.69,1
aaac665188404e42a09c669fa43cc72f,-1.01,-0.78,0
520c7532df054a8fb1a31f5be7e4e793,-0.86,-0.87,2
e5269f27da004f14bc3cef747ba5e84d,-0.89,-0.85,0
616ebc6b0264442eb801a3602cfe37d0,-0.93,-0.84,1
ff955b4be1d3426f804ee7973a2064dc,-0.84,-0.82,1
efb41721a8fe4b469a2830ad6d1d0a13,-0.93,-0.86,2
395733bd137447d5bcb10253ee6520d5,-1.27,-0.61,1
c2e9808ff68f493a85808b1e69844a8a,-0.8,-0.43,1
691f75eb8a184ee98ad88ba953248fc2,-0.64,-0.59,1
a6004cb13d4c4622bc8ed43aacc1911e,-0.81,-0.85,1
b157b2adca0a48d28e2abf2afe6c218f,-0.9,-0.9,0
e54ff3541e5a44aea9f54355aff5ce7e,-1.23,-0.66,2
4e1cbeb0767e4c93bb8f35d161b35bcf,-0.82,-0.82,2
34fdb067be5848ef876a6d80f0b2f768,-0.4,-0.81,0
99c6401db97d4ca893b78f230175b02f,-0.9,-0.95,1
f69634e184554bca9722aa9b70880ce4,-0.85,-0.95,0
a9d17cd4afc34b24938656e43efbff2c,-0.94,-0.82,0
40af76c93adb41908863b81e6da9ce85,-0.7,-0.76,0
d496a6e85ef044378c9fb85fecf35015,-0.69,-1.07,1
7ccefa8ded5c480a932976534a3c1e53,-0.86,-0.84,2
819ef87b59aa43378e9d5cd94aadafce,-0.46,-0.4,2
58b8487993444a3d98ebce4f0bbde3fc,-0.73,-0.84,0
6f83a8cd3bca43868749c79885f402d0,-0.88,-0.82,0
578296e0601e42a489fe9d692b37e8db,-0.58,-0.54,0
0509cf731e7345d488b15f250f9879b5,-0.63,-0.6,1
053e74bf66274ec8ba2a9215ae9a8da1,-0.7,-0.78,2
acb0b2c249564bb3970fd819d051f6d6,-0.88,-1.01,0
c17e6e1ba78d4df28cf0424c88751474,-0.2,-1.05,0
c0b04e7ef6e841ed99204964fc2f08a9,-0.87,-0.71,1
fa76fe04c7354ee6962244ad5d940cc5,-0.82,-0.93,2
97a0403cd17e4025a9fed48b275eb30f,-0.43,-0.76,0
a0fa7fe57aa3463bbffbd64a9f0c704f,-0.5,-0.63,0
c9eab258b9d3485aa5a940dcca4c594b,-0.54,-0.36,0
0b067245aca04fa882dd2b5643d52abd,-0.63,-0.49,0
11f05eebdf2449f6ac7a8dc13e309cb6,-0.84,-0.89,0
7cdb847805b54abaa977f085de047db6,-0.84,-0.84,1
6ece2b2092f241caa621b2aea697b8d7,-0.87,-0.79,1
