id,resp_a_reward,resp_b_reward,winner_model_a,winner_model_b,winner_tie
4260360143,-0.4993,-0.4707,0,0,1
4260657781,1.0206,1.9022,0,0,1
4260952099,0.2552,0.2812,0,0,1
4261273385,-0.5272,-0.7661,0,0,1
4261380281,-0.3408,-0.3429,0,0,1
4262136455,0.8397,0.8397,0,0,1
4262210152,0.2453,0.4486,0,0,1
4262557415,-0.2378,-0.0737,0,0,1
4262605526,-0.1686,-0.4581,0,0,1
4262858440,-0.632,-0.7842,0,0,1
4262860715,-0.8876,-0.8806,0,0,1
4263165266,-0.5216,-0.574,0,0,1
4263476909,1.7472,0.9197,0,0,1
4263647233,-0.4965,-0.5901,0,0,1
4263648122,-0.9665,-1.2081,0,0,1
4263676223,-0.5342,-0.4218,0,0,1
4263727916,-0.7479,-0.7696,0,0,1
4263811653,-0.0712,-0.0712,0,0,1
4264293918,-0.3966,-0.3966,0,0,1
4264651374,-0.5265,-0.4756,0,0,1
4265154113,-0.5601,-0.5168,0,0,1
4265282380,0.2151,0.2151,0,0,1
4265285152,-0.5566,-0.5566,0,0,1
4265449646,0.6107,0.5596,0,0,1
4265681306,-0.4567,-0.2989,0,0,1
4265864989,-0.5803,-0.4267,0,0,1
4266017182,-0.5216,-0.6487,0,0,1
4266189146,-2.0796,-2.0894,0,0,1
4266936872,-0.5545,-0.669,0,0,1
4267006161,-0.4567,-0.6858,0,0,1
4267097719,-0.6138,-0.4818,0,0,1
4267199301,-0.0925,-0.0848,0,0,1
4267349730,0.0056,0.2285,0,0,1
4267369230,-1.1034,-1.1034,0,0,1
4267658380,0.4833,0.2395,0,0,1
4267834087,-0.6285,-0.4385,0,0,1
4267842464,-1.081,-1.0545,0,0,1
4267970306,-0.059,-0.5223,0,0,1
4268463572,-0.4818,-0.4818,0,0,1
4268623850,-0.4225,-0.4127,0,0,1
4268964956,-0.0332,0.0042,0,0,1
4269176867,-0.5258,-0.3645,0,0,1
4269177005,-0.6299,-0.7549,0,0,1
4269403387,-2.0182,-2.0182,0,0,1
4269432262,-0.4574,-0.4574,0,0,1
4270462930,-0.7479,-0.7479,0,0,1
4270471774,-0.4888,-0.3918,0,0,1
4270999872,-0.2353,-0.206,0,0,1
4271142424,0.7825,1.0622,0,0,1
4271166901,-0.2786,0.289,0,0,1
4271372727,0.4531,0.1926,0,0,1
4271789892,-0.4337,-0.3317,0,0,1
4272437710,-0.4623,-0.6543,0,0,1
4272853548,-0.5349,-0.3631,0,0,1
4273008965,-0.493,-0.5203,0,0,1
4273071664,0.0576,0.1997,0,0,1
4273405892,-0.5608,-0.602,0,0,1
4273865862,-1.2933,-0.9721,0,0,1
4274073514,-0.6711,-0.6306,0,0,1
4274170042,-0.3973,-0.486,0,0,1
4274344281,1.2563,0.9588,0,0,1
4275184152,-0.5272,-0.507,0,0,1
4275302318,-0.9372,-0.8743,0,0,1
4275439023,-0.8478,-0.8031,0,0,1
4275488726,0.7519,0.874,0,0,1
4275703320,-0.787,-0.7549,0,0,1
4276132444,0.576,0.8914,0,0,1
4277223851,-0.5391,-0.6781,0,0,1
4277271545,-0.5391,-0.3582,0,0,1
4277509038,-0.5035,-0.4986,0,0,1
4277867024,-0.368,-0.3743,0,0,1
4278049467,0.2076,0.1454,0,0,1
4278320316,0.2273,-0.2245,0,0,1
4278458723,-0.7556,-0.7116,0,0,1
4278849615,0.4975,-0.4372,0,0,1
4278861981,-0.4804,-0.2696,0,0,1
4278892891,1.014,0.7029,0,0,1
4278928586,-0.6027,-0.5831,0,0,1
4279020634,-0.993,-1.0838,0,0,1
4279022453,-0.5712,-0.6788,0,0,1
4279223698,0.3567,0.371,0,0,1
4279241262,-0.6983,-0.6704,0,0,1
4279320646,1.1295,0.1451,0,0,1
4279950172,-0.5691,-0.6648,0,0,1
4280287624,0.3488,-0.2486,0,0,1
4280390923,-0.2189,-0.11,0,0,1
4280484596,-0.9155,-0.5908,0,0,1
4280584901,-0.2235,-0.4742,0,0,1
4280738114,0.7167,0.8024,0,0,1
4281253512,-0.2619,-0.3806,0,0,1
4282130043,0.0031,0.1858,0,0,1
4282391095,0.7121,0.8561,0,0,1
4282447633,1.6487,1.9735,0,0,1
4282533527,-0.6641,-0.6725,0,0,1
4283090386,-0.6976,-0.3925,0,0,1
4283155008,0.4717,0.4852,0,0,1
4283365726,-0.8163,-0.699,0,0,1
4283417150,-2.0503,-1.5321,0,0,1
4284047809,-0.8652,-1.0712,0,0,1
4284085138,-1.102,-0.8869,0,0,1
4284791770,0.985,0.5871,0,0,1
4284845904,0.681,0.5322,0,0,1
4284969072,-0.639,-0.7332,0,0,1
4285745344,-0.3638,0.0014,0,0,1
4285859683,-0.3694,-0.4344,0,0,1
4286063033,-0.7954,-0.8184,0,0,1
4286318990,-0.4036,-0.4595,0,0,1
4286405509,-2.1844,-2.4525,0,0,1
4286450466,-0.2989,-0.1781,0,0,1
4286873017,-0.5796,-0.5992,0,0,1
4286942126,-0.669,-0.6522,0,0,1
4287112149,-0.5601,-0.4197,0,0,1
4287127543,-0.5279,-0.382,0,0,1
4287142896,1.5356,0.5539,0,0,1
4287543332,-0.6788,-0.6306,0,0,1
4287905957,-0.5656,-0.4106,0,0,1
4288923087,-0.5761,-0.5573,0,0,1
4289338231,0.2666,0.2666,0,0,1
4289607724,-1.8575,-1.683,0,0,1
4289920922,-0.5426,-0.3568,0,0,1
4289921315,-0.0328,0.0447,0,0,1
4290029285,-0.044,-0.044,0,0,1
4290090302,-0.6208,-0.5084,0,0,1
4290288634,-0.7758,-0.8904,0,0,1
4290323631,0.6412,1.1634,0,0,1
4291399695,-0.2364,-0.2542,0,0,1
4291750124,-0.2207,-0.2207,0,0,1
4292154969,-0.8624,-0.8834,0,0,1
4292218083,0.0377,-0.2273,0,0,1
4292346386,-0.5873,-0.7102,0,0,1
4292359809,0.2036,0.41,0,0,1
4292525395,-0.6753,-0.4993,0,0,1
4293430216,-0.0157,-0.0932,0,0,1
4293543403,-0.6459,-1.7179,0,0,1
4293765835,-1.1089,-0.3142,0,0,1
4293767723,-0.3953,-0.2563,0,0,1
4293849459,-0.412,-0.4644,0,0,1
4293918673,-0.6739,-0.7996,0,0,1
4294020084,-0.6515,-0.6194,0,0,1
4294452769,-0.5908,-0.662,0,0,1
